Player,Team,PTS_per_game,AST_per_game,FG_pct,TRB_per_game,BLK_per_game,STL_per_game,3P_pct,TOV_per_game,PF_per_game,Season
Brandon Williams,POR,12.9,3.9,0.372,3.1,0.4,1.0,0.292,2.4,2.2,2021-22
Coby White,CHI,12.7,2.9,0.433,3.0,0.2,0.5,0.385,1.1,2.2,2021-22
Monte Morris,DEN,12.6,4.4,0.484,3.0,0.2,0.7,0.395,1.0,1.2,2021-22
Josh Giddey,OKC,12.5,6.4,0.419,7.8,0.4,0.9,0.263,3.2,1.6,2021-22
Cameron Johnson,PHO,12.5,1.5,0.46,4.1,0.2,0.9,0.425,0.7,1.7,2021-22
Brook Lopez,MIL,12.4,0.5,0.466,4.1,1.2,0.6,0.358,0.9,2.6,2021-22
Victor Oladipo,MIA,12.4,3.5,0.479,2.9,0.1,0.6,0.417,2.0,1.6,2021-22
Devin Vassell,SAS,12.3,1.9,0.427,4.3,0.6,1.1,0.361,0.8,2.0,2021-22
Malik Beasley,MIN,12.1,1.5,0.391,2.9,0.2,0.5,0.377,0.5,1.1,2021-22
Kevin Huerter,ATL,12.1,2.7,0.454,3.4,0.4,0.7,0.389,1.2,2.5,2021-22
Marcus Smart,BOS,12.1,5.9,0.418,3.8,0.3,1.7,0.331,2.2,2.3,2021-22
Lonnie Walker IV,SAS,12.1,2.2,0.407,2.6,0.3,0.6,0.314,1.0,1.4,2021-22
Derrick Rose,NYK,12.0,4.0,0.445,3.0,0.5,0.8,0.402,1.5,0.6,2021-22
Devonte' Graham,NOP,11.9,4.2,0.363,2.3,0.2,0.9,0.341,1.4,1.3,2021-22
Luke Kennard,LAC,11.9,2.1,0.449,3.3,0.1,0.6,0.449,0.9,1.4,2021-22
Jalen Suggs,ORL,11.8,4.4,0.361,3.6,0.4,1.2,0.214,3.0,3.0,2021-22
Jae'Sean Tate,HOU,11.8,2.8,0.498,5.4,0.5,0.9,0.312,1.8,3.7,2021-22
Alec Burks,NYK,11.7,3.0,0.391,4.9,0.3,1.0,0.404,1.1,2.7,2021-22
Danilo Gallinari,ATL,11.7,1.5,0.434,4.7,0.2,0.4,0.381,0.6,1.4,2021-22
Kemba Walker,NYK,11.6,3.5,0.403,3.0,0.2,0.7,0.367,1.3,1.0,2021-22
Davion Mitchell,SAC,11.5,4.2,0.418,2.2,0.3,0.7,0.316,1.5,1.9,2021-22
Cameron Oliver,ATL,11.5,1.5,0.667,3.0,0.5,0.5,0.333,0.0,2.5,2021-22
Patty Mills,BRK,11.4,2.3,0.408,1.9,0.2,0.6,0.4,0.9,1.4,2021-22
Marvin Bagley III,2TM,11.3,0.8,0.504,7.0,0.4,0.5,0.237,0.8,1.9,2021-22
Marvin Bagley III,SAC,9.3,0.6,0.463,7.2,0.4,0.3,0.242,0.7,1.7,2021-22
Marvin Bagley III,DET,14.6,1.1,0.555,6.8,0.4,0.7,0.229,1.0,2.4,2021-22
Rui Hachimura,WAS,11.3,1.1,0.491,3.8,0.2,0.5,0.447,0.8,1.3,2021-22
Joe Harris,BRK,11.3,1.0,0.452,4.0,0.1,0.5,0.466,1.1,2.2,2021-22
Doug McDermott,SAS,11.3,1.3,0.462,2.3,0.1,0.3,0.422,0.8,1.5,2021-22
Immanuel Quickley,NYK,11.3,3.5,0.392,3.2,0.0,0.7,0.346,1.3,2.1,2021-22
Grayson Allen,MIL,11.1,1.5,0.448,3.4,0.3,0.7,0.409,0.7,1.5,2021-22
Clint Capela,ATL,11.1,1.2,0.613,11.9,1.3,0.7,0.0,0.6,2.2,2021-22
Gary Harris,ORL,11.1,1.8,0.434,2.0,0.1,1.0,0.384,1.0,1.8,2021-22
Hamidou Diallo,DET,11.0,1.3,0.496,4.8,0.3,1.2,0.247,1.0,2.5,2021-22
Dorian Finney-Smith,DAL,11.0,1.9,0.471,4.7,0.5,1.1,0.395,1.0,2.3,2021-22
Zavier Simpson,OKC,11.0,7.5,0.365,5.3,1.0,1.3,0.125,2.5,3.8,2021-22
Duncan Robinson,MIA,10.9,1.6,0.399,2.6,0.2,0.5,0.372,0.8,2.5,2021-22
Darius Bazley,OKC,10.8,1.4,0.422,6.3,1.0,0.8,0.297,1.3,1.0,2021-22
Markelle Fultz,ORL,10.8,5.5,0.474,2.7,0.3,1.1,0.235,2.2,1.2,2021-22
Terance Mann,LAC,10.8,2.6,0.484,5.2,0.3,0.7,0.365,1.0,2.2,2021-22
De'Anthony Melton,MEM,10.8,2.7,0.404,4.5,0.5,1.4,0.374,1.5,1.8,2021-22
Cameron Payne,PHO,10.8,4.9,0.409,3.0,0.3,0.7,0.336,1.8,2.1,2021-22
Melvin Frazier,OKC,10.7,0.3,0.271,4.3,0.0,0.3,0.048,1.0,2.7,2021-22
Cedi Osman,CLE,10.7,2.0,0.432,2.2,0.2,0.8,0.357,1.0,1.9,2021-22
Nickeil Alexander-Walker,2TM,10.6,2.4,0.372,2.9,0.4,0.7,0.311,1.4,1.6,2021-22
Nickeil Alexander-Walker,NOP,12.8,2.8,0.375,3.3,0.4,0.8,0.311,1.7,1.8,2021-22
Nickeil Alexander-Walker,UTA,3.5,1.1,0.333,1.5,0.3,0.3,0.303,0.5,1.0,2021-22
Mo Bamba,ORL,10.6,1.2,0.48,8.1,1.7,0.5,0.381,1.1,2.6,2021-22
Frank Jackson,DET,10.6,1.0,0.402,1.6,0.2,0.5,0.308,0.7,1.7,2021-22
Frank Kaminsky,PHO,10.6,1.4,0.545,4.6,0.8,0.9,0.333,0.6,1.6,2021-22
Max Strus,MIA,10.6,1.4,0.441,3.0,0.2,0.4,0.41,0.8,1.7,2021-22
Trey Lyles,2TM,10.5,1.2,0.466,5.1,0.4,0.4,0.321,1.0,1.6,2021-22
Trey Lyles,DET,10.4,1.1,0.456,4.8,0.5,0.4,0.301,1.1,1.8,2021-22
Trey Lyles,SAC,10.6,1.3,0.489,5.6,0.3,0.3,0.365,0.8,1.3,2021-22
Brandon Clarke,MEM,10.4,1.3,0.644,5.3,1.1,0.6,0.227,0.5,1.9,2021-22
Terence Davis,SAC,10.4,1.3,0.423,3.1,0.4,0.8,0.329,1.1,2.3,2021-22
Richaun Holmes,SAC,10.4,1.1,0.66,7.0,0.9,0.4,0.4,1.2,2.8,2021-22
Tre Mann,OKC,10.4,1.5,0.393,2.9,0.2,0.8,0.36,1.2,1.7,2021-22
Jeff Green,DEN,10.3,1.3,0.524,3.1,0.4,0.4,0.315,0.9,2.0,2021-22
P.J. Washington,CHO,10.3,2.3,0.47,5.2,0.9,0.9,0.365,1.3,2.3,2021-22
Ivica Zubac,LAC,10.3,1.6,0.626,8.5,1.0,0.5,,1.5,2.7,2021-22
Josh Richardson,2TM,10.2,1.8,0.438,2.8,0.4,0.9,0.415,1.0,1.8,2021-22
Josh Richardson,BOS,9.7,1.5,0.443,2.8,0.5,0.8,0.397,0.9,1.9,2021-22
Josh Richardson,SAS,11.4,2.3,0.429,2.9,0.3,1.0,0.444,1.3,1.6,2021-22
Al Horford,BOS,10.2,3.4,0.467,7.7,1.3,0.7,0.336,0.9,1.9,2021-22
Ben McLemore,POR,10.2,0.9,0.401,1.6,0.2,0.6,0.362,0.9,1.6,2021-22
Cam Reddish,2TM,10.1,1.0,0.404,2.1,0.3,1.0,0.359,1.2,1.2,2021-22
Cam Reddish,ATL,11.9,1.1,0.402,2.5,0.3,1.0,0.379,1.3,1.3,2021-22
Cam Reddish,NYK,6.1,0.7,0.415,1.4,0.3,0.8,0.258,0.9,1.0,2021-22
Justin Holiday,2TM,10.1,1.7,0.394,2.6,0.4,0.8,0.367,0.9,2.1,2021-22
Justin Holiday,IND,11.0,1.8,0.415,2.8,0.4,0.7,0.378,1.0,2.1,2021-22
Justin Holiday,SAC,8.3,1.5,0.348,2.2,0.6,0.8,0.342,0.8,2.0,2021-22
Bones Hyland,DEN,10.1,2.8,0.403,2.7,0.3,0.6,0.366,1.2,2.2,2021-22
Isaiah Roby,OKC,10.1,1.6,0.514,4.8,0.8,0.8,0.444,1.0,2.4,2021-22
Devin Cannady,ORL,10.0,2.0,0.341,1.2,0.6,1.0,0.405,1.0,1.8,2021-22
Talen Horton-Tucker,LAL,10.0,2.7,0.416,3.2,0.5,1.0,0.269,1.4,2.5,2021-22
Garrison Mathews,HOU,10.0,1.0,0.399,2.9,0.4,0.9,0.36,0.6,2.6,2021-22
Terrence Ross,ORL,10.0,1.8,0.397,2.6,0.2,0.4,0.292,1.2,1.1,2021-22
Robert Williams,BOS,10.0,2.0,0.736,9.6,2.2,0.9,0.0,1.0,2.2,2021-22
Eric Bledsoe,LAC,9.9,4.2,0.421,3.4,0.4,1.3,0.313,2.1,1.6,2021-22
Pat Connaughton,MIL,9.9,1.3,0.458,4.2,0.2,0.9,0.395,0.5,1.3,2021-22
Michael Porter Jr.,DEN,9.9,1.9,0.359,6.6,0.2,1.1,0.208,1.3,1.8,2021-22
Duane Washington Jr.,IND,9.9,1.8,0.405,1.7,0.1,0.5,0.377,1.2,1.4,2021-22
Nassir Little,POR,9.8,1.3,0.46,5.6,0.9,0.6,0.331,1.0,2.0,2021-22
Alperen Şengün,HOU,9.6,2.6,0.474,5.5,0.9,0.8,0.248,2.0,3.0,2021-22
Terry Taylor,IND,9.6,1.2,0.614,5.2,0.2,0.4,0.316,0.7,1.8,2021-22
Herbert Jones,NOP,9.5,2.1,0.476,3.8,0.8,1.7,0.337,1.3,3.1,2021-22
Chris Boucher,TOR,9.4,0.3,0.464,6.2,0.9,0.6,0.297,0.5,2.2,2021-22
Jae Crowder,PHO,9.4,1.9,0.399,5.3,0.4,1.4,0.348,0.8,2.6,2021-22
Daniel Gafford,WAS,9.4,0.9,0.693,5.7,1.4,0.4,0.0,0.9,2.4,2021-22
Jaxson Hayes,NOP,9.3,0.6,0.616,4.5,0.8,0.5,0.351,0.8,2.2,2021-22
Jonathan Kuminga,GSW,9.3,0.9,0.513,3.3,0.3,0.4,0.336,1.1,2.1,2021-22
Jalen Smith,2TM,9.2,0.5,0.503,6.0,0.8,0.3,0.328,0.8,1.9,2021-22
Jalen Smith,PHO,6.0,0.2,0.46,4.8,0.6,0.2,0.231,0.8,1.8,2021-22
Jalen Smith,IND,13.4,0.8,0.531,7.6,1.0,0.4,0.373,0.9,2.0,2021-22
Reggie Perry,2TM,9.2,1.2,0.506,4.7,0.6,0.9,0.188,1.1,3.3,2021-22
Reggie Perry,POR,10.0,1.3,0.5,5.1,0.7,1.0,0.188,1.2,3.3,2021-22
Reggie Perry,IND,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,3.0,2021-22
Patrick Beverley,MIN,9.2,4.6,0.406,4.1,0.9,1.2,0.343,1.3,3.0,2021-22
Caleb Martin,MIA,9.2,1.1,0.507,3.8,0.5,1.0,0.413,0.9,1.7,2021-22
Jaden McDaniels,MIN,9.2,1.1,0.46,4.2,0.8,0.7,0.317,1.1,3.2,2021-22
JaVale McGee,PHO,9.2,0.6,0.629,6.7,1.1,0.3,0.222,1.3,2.4,2021-22
Georges Niang,PHI,9.2,1.3,0.437,2.7,0.2,0.4,0.403,0.8,2.5,2021-22
Precious Achiuwa,TOR,9.1,1.1,0.439,6.5,0.6,0.5,0.359,1.2,2.1,2021-22
Oshae Brissett,IND,9.1,1.1,0.411,5.3,0.4,0.7,0.35,0.8,1.7,2021-22
Willy Hernangómez,NOP,9.1,1.3,0.52,6.8,0.4,0.4,0.333,1.0,1.9,2021-22
Kelly Olynyk,DET,9.1,2.8,0.448,4.4,0.5,0.8,0.336,1.5,2.5,2021-22
Donte DiVincenzo,2TM,9.0,2.8,0.351,4.0,0.2,1.1,0.339,1.7,1.6,2021-22
Donte DiVincenzo,MIL,7.2,1.7,0.331,3.5,0.2,0.6,0.284,1.6,1.5,2021-22
Donte DiVincenzo,SAC,10.3,3.6,0.362,4.4,0.2,1.5,0.368,1.8,1.7,2021-22
DeMarcus Cousins,2TM,9.0,1.5,0.46,5.6,0.4,0.7,0.303,1.8,2.9,2021-22
DeMarcus Cousins,MIL,9.1,1.1,0.466,5.8,0.5,0.9,0.271,0.9,2.7,2021-22
DeMarcus Cousins,DEN,8.9,1.7,0.456,5.5,0.4,0.6,0.324,2.2,3.0,2021-22
Bruce Brown,BRK,9.0,2.1,0.506,4.8,0.7,1.1,0.404,0.8,2.4,2021-22
Amir Coffey,LAC,9.0,1.8,0.453,2.9,0.2,0.6,0.378,0.7,1.3,2021-22
Obi Toppin,NYK,9.0,1.1,0.531,3.7,0.5,0.3,0.308,0.8,1.4,2021-22
Moritz Wagner,ORL,9.0,1.4,0.497,3.7,0.2,0.3,0.328,0.9,2.0,2021-22
Patrick Williams,CHI,9.0,0.9,0.529,4.1,0.5,0.5,0.517,0.9,1.6,2021-22
Chimezie Metu,SAC,8.9,1.0,0.452,5.6,0.5,0.9,0.306,1.0,1.6,2021-22
Bryn Forbes,2TM,8.8,1.0,0.429,1.2,0.1,0.3,0.414,0.7,1.3,2021-22
Bryn Forbes,SAS,9.1,1.0,0.432,1.6,0.1,0.4,0.417,0.8,1.1,2021-22
Bryn Forbes,DEN,8.6,1.0,0.424,0.9,0.1,0.2,0.41,0.7,1.5,2021-22
Ayo Dosunmu,CHI,8.8,3.3,0.52,2.8,0.4,0.8,0.376,1.4,2.4,2021-22
KJ Martin,HOU,8.8,1.3,0.533,3.8,0.5,0.4,0.357,0.8,1.4,2021-22
Isaac Okoro,CLE,8.8,1.8,0.48,3.0,0.3,0.8,0.35,0.9,2.4,2021-22
Nic Claxton,BRK,8.7,0.9,0.674,5.6,1.1,0.5,,0.8,2.3,2021-22
Tyus Jones,MEM,8.7,4.4,0.451,2.4,0.0,0.9,0.39,0.6,0.4,2021-22
Dwight Powell,DAL,8.7,1.2,0.671,4.9,0.5,0.5,0.351,0.8,2.7,2021-22
Gabe Vincent,MIA,8.7,3.1,0.417,1.9,0.2,0.9,0.368,1.4,2.3,2021-22
Reggie Bullock,DAL,8.6,1.2,0.401,3.5,0.2,0.6,0.36,0.6,1.6,2021-22
Chuma Okeke,ORL,8.6,1.7,0.376,5.0,0.6,1.4,0.318,0.8,1.4,2021-22
Robert Covington,2TM,8.5,1.3,0.42,5.5,1.3,1.5,0.378,1.1,2.7,2021-22
Robert Covington,POR,7.6,1.4,0.381,5.7,1.3,1.5,0.343,1.2,2.8,2021-22
Robert Covington,LAC,10.4,1.0,0.5,5.1,1.2,1.3,0.45,0.7,2.5,2021-22
T.J. McConnell,IND,8.5,4.9,0.481,3.3,0.4,1.1,0.303,1.1,2.0,2021-22
Jaylen Nowell,MIN,8.5,2.1,0.475,2.0,0.2,0.4,0.394,0.6,1.2,2021-22
Mitchell Robinson,NYK,8.5,0.5,0.761,8.6,1.8,0.8,,0.8,2.7,2021-22
Cam Thomas,BRK,8.5,1.2,0.433,2.4,0.1,0.5,0.27,0.8,1.0,2021-22
Isaiah Thomas,3TM,8.4,1.5,0.401,1.3,0.2,0.3,0.337,0.7,1.5,2021-22
Isaiah Thomas,LAL,9.3,1.5,0.308,2.0,0.5,0.0,0.227,1.3,3.0,2021-22
Isaiah Thomas,DAL,6.0,4.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,2021-22
Isaiah Thomas,CHO,8.3,1.4,0.433,1.2,0.2,0.4,0.397,0.6,1.3,2021-22
Deni Avdija,WAS,8.4,2.0,0.432,5.2,0.5,0.7,0.317,1.1,2.3,2021-22
Lance Stephenson,2TM,8.3,3.6,0.455,2.8,0.1,0.5,0.3,1.6,2.1,2021-22
Lance Stephenson,ATL,1.8,1.8,0.385,2.5,0.0,0.0,0.0,0.7,1.3,2021-22
Lance Stephenson,IND,9.3,3.9,0.458,2.8,0.1,0.6,0.31,1.7,2.2,2021-22
Nicolas Batum,LAC,8.3,1.7,0.463,4.3,0.7,1.0,0.4,0.7,1.4,2021-22
Isaiah Hartenstein,LAC,8.3,2.4,0.626,4.9,1.1,0.7,0.467,1.2,2.5,2021-22
Isaiah Jackson,IND,8.3,0.3,0.563,4.1,1.4,0.7,0.313,1.1,2.6,2021-22
Naz Reid,MIN,8.3,0.9,0.489,3.9,0.9,0.5,0.343,1.1,2.2,2021-22
Landry Shamet,PHO,8.3,1.6,0.394,1.8,0.1,0.4,0.368,0.6,1.3,2021-22
Isaiah Stewart,DET,8.3,1.2,0.51,8.7,1.1,0.3,0.326,1.2,3.0,2021-22
Aaron Wiggins,OKC,8.3,1.4,0.463,3.6,0.2,0.6,0.304,1.1,1.9,2021-22
Daniel Theis,2TM,8.2,0.9,0.519,4.9,0.7,0.4,0.308,1.0,2.4,2021-22
Daniel Theis,HOU,8.4,0.8,0.469,5.0,0.7,0.4,0.291,1.2,2.4,2021-22
Daniel Theis,BOS,7.9,1.0,0.598,4.7,0.7,0.4,0.357,0.7,2.3,2021-22
Corey Kispert,WAS,8.2,1.1,0.455,2.7,0.3,0.5,0.35,0.6,1.2,2021-22
Shake Milton,PHI,8.2,2.5,0.429,2.6,0.3,0.5,0.323,0.8,1.8,2021-22
Onyeka Okongwu,ATL,8.2,1.1,0.69,5.9,1.3,0.6,,0.9,3.1,2021-22
Otto Porter Jr.,GSW,8.2,1.5,0.464,5.7,0.5,1.1,0.37,0.6,1.3,2021-22
Hassan Whiteside,UTA,8.2,0.4,0.652,7.6,1.6,0.3,,0.8,2.8,2021-22
Rudy Gay,UTA,8.1,1.0,0.414,4.4,0.3,0.5,0.345,0.9,1.7,2021-22
Damian Jones,SAC,8.1,1.2,0.658,4.4,0.8,0.5,0.345,1.1,2.3,2021-22
Ziaire Williams,MEM,8.1,1.0,0.45,2.1,0.2,0.6,0.314,0.7,1.8,2021-22
Cory Joseph,DET,8.0,3.6,0.445,2.7,0.3,0.6,0.414,1.3,2.3,2021-22
Mike Muscala,OKC,8.0,0.5,0.456,3.0,0.6,0.4,0.429,0.3,1.3,2021-22
Malik Newman,CLE,8.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,2021-22
Lindy Waters III,OKC,8.0,1.0,0.406,2.9,0.3,0.8,0.363,0.4,1.2,2021-22
Andre Drummond,2TM,7.9,1.8,0.57,9.3,0.9,1.1,0.0,1.6,2.6,2021-22
Andre Drummond,PHI,6.1,2.0,0.538,8.8,0.9,1.1,0.0,1.6,2.5,2021-22
Andre Drummond,BRK,11.8,1.4,0.61,10.3,1.0,0.9,0.0,1.5,3.0,2021-22
Josh Christopher,HOU,7.9,2.0,0.448,2.5,0.2,0.9,0.296,1.5,1.3,2021-22
Jordan Nwora,MIL,7.9,1.0,0.403,3.6,0.3,0.4,0.348,0.9,1.3,2021-22
Zach Collins,SAS,7.8,2.2,0.49,5.5,0.8,0.5,0.341,1.6,2.4,2021-22
Grant Williams,BOS,7.8,1.0,0.475,3.6,0.7,0.5,0.411,0.8,2.4,2021-22
Drew Eubanks,2TM,7.7,1.2,0.596,5.4,0.6,0.4,0.217,1.1,1.7,2021-22
Drew Eubanks,SAS,4.7,1.0,0.528,4.0,0.6,0.3,0.125,0.9,1.2,2021-22
Drew Eubanks,POR,14.5,1.6,0.646,8.5,0.5,0.8,0.267,1.6,2.8,2021-22
Cody Martin,CHO,7.7,2.5,0.482,4.0,0.5,1.2,0.384,0.9,1.6,2021-22
Kyle Anderson,MEM,7.6,2.7,0.446,5.3,0.7,1.1,0.33,1.0,1.6,2021-22
Kris Dunn,POR,7.6,5.6,0.431,3.5,0.2,1.6,0.091,2.3,2.7,2021-22
R.J. Hampton,ORL,7.6,2.5,0.383,3.0,0.2,0.7,0.35,1.4,1.6,2021-22
Furkan Korkmaz,PHI,7.6,1.9,0.387,2.6,0.1,0.5,0.289,0.7,0.9,2021-22
Markieff Morris,MIA,7.6,1.4,0.474,2.6,0.1,0.4,0.333,1.2,1.9,2021-22
Aleksej Pokusevski,OKC,7.6,2.1,0.408,5.2,0.6,0.6,0.289,1.5,1.4,2021-22
P.J. Tucker,MIA,7.6,2.1,0.484,5.5,0.2,0.8,0.415,0.9,2.3,2021-22
Trendon Watford,POR,7.6,1.7,0.532,4.1,0.6,0.5,0.237,0.9,2.4,2021-22
Goran Dragić,2TM,7.5,4.1,0.377,3.1,0.2,0.9,0.254,1.6,2.1,2021-22
Goran Dragić,TOR,8.0,1.8,0.382,2.8,0.2,1.0,0.286,0.2,1.6,2021-22
Goran Dragić,BRK,7.3,4.8,0.376,3.2,0.2,0.9,0.245,2.1,2.3,2021-22
Draymond Green,GSW,7.5,7.0,0.525,7.3,1.1,1.3,0.296,3.0,3.0,2021-22
Raul Neto,WAS,7.5,3.1,0.463,1.9,0.0,0.8,0.292,1.1,1.5,2021-22
Jeremiah Robinson-Earl,OKC,7.5,1.0,0.414,5.6,0.3,0.6,0.352,0.8,1.5,2021-22
D.J. Wilson,TOR,7.5,1.3,0.733,4.0,0.3,1.3,0.0,0.5,1.5,2021-22
Thomas Bryant,WAS,7.4,0.9,0.52,4.0,0.8,0.2,0.286,0.7,1.6,2021-22
Alex Caruso,CHI,7.4,4.0,0.398,3.6,0.4,1.7,0.333,1.4,2.6,2021-22
Jared Harper,NOP,7.4,2.8,0.538,0.4,0.2,0.8,0.417,0.4,1.0,2021-22
Damion Lee,GSW,7.4,1.0,0.441,3.2,0.1,0.6,0.337,0.6,1.5,2021-22
Royce O'Neale,UTA,7.4,2.5,0.457,4.8,0.4,1.1,0.389,1.0,2.4,2021-22
Kenrich Williams,OKC,7.4,2.2,0.461,4.5,0.2,0.9,0.339,0.9,1.7,2021-22
Jeremy Lamb,2TM,7.3,1.4,0.383,2.8,0.4,0.6,0.324,0.7,1.1,2021-22
Jeremy Lamb,IND,7.1,1.3,0.373,2.4,0.4,0.6,0.333,0.6,1.1,2021-22
Jeremy Lamb,SAC,7.9,1.8,0.403,3.5,0.5,0.5,0.302,0.8,0.9,2021-22
Wes Iwundu,ATL,7.3,0.0,0.444,4.3,0.0,0.3,0.6,0.3,2.7,2021-22
Taurean Prince,MIN,7.3,1.0,0.454,2.5,0.3,0.7,0.376,0.8,1.7,2021-22
Austin Reaves,LAL,7.3,1.8,0.459,3.2,0.3,0.5,0.317,0.7,1.4,2021-22
Keon Johnson,2TM,7.2,2.1,0.353,2.2,0.3,0.8,0.34,1.2,1.9,2021-22
Keon Johnson,LAC,3.5,0.9,0.333,1.4,0.1,0.5,0.273,0.5,1.4,2021-22
Keon Johnson,POR,9.7,2.9,0.357,2.7,0.5,1.0,0.348,1.8,2.2,2021-22
Braxton Key,2TM,7.2,1.0,0.458,4.5,1.0,0.9,0.286,1.0,2.4,2021-22
Braxton Key,PHI,1.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,0.5,2021-22
Braxton Key,DET,8.6,1.1,0.457,5.3,1.2,1.0,0.3,1.0,2.8,2021-22
Javonte Green,CHI,7.2,0.9,0.542,4.2,0.5,1.0,0.356,0.5,2.0,2021-22
Joe Ingles,UTA,7.2,3.5,0.404,2.9,0.1,0.5,0.347,1.0,1.8,2021-22
Ty Jerome,OKC,7.1,2.3,0.378,1.6,0.1,0.6,0.29,0.8,1.5,2021-22
Robin Lopez,ORL,7.1,1.5,0.553,3.5,0.5,0.1,0.333,1.2,1.9,2021-22
Théo Maledon,OKC,7.1,2.2,0.375,2.6,0.2,0.6,0.293,1.3,1.3,2021-22
Gary Payton II,GSW,7.1,0.9,0.616,3.5,0.3,1.4,0.358,0.6,1.8,2021-22
Larry Nance Jr.,2TM,7.0,1.8,0.522,5.4,0.4,0.9,0.329,0.8,1.8,2021-22
Larry Nance Jr.,POR,6.9,2.0,0.515,5.6,0.4,1.0,0.306,0.7,1.8,2021-22
Larry Nance Jr.,NOP,7.3,0.9,0.551,4.3,0.8,0.6,0.5,1.1,1.9,2021-22
Goga Bitadze,IND,7.0,1.1,0.52,3.5,0.8,0.4,0.288,0.9,2.1,2021-22
Sekou Doumbouya,LAL,7.0,0.0,0.625,3.0,1.0,1.5,0.5,1.0,0.5,2021-22
Maxi Kleber,DAL,7.0,1.2,0.398,5.9,1.0,0.5,0.325,0.8,2.3,2021-22
Olivier Sarr,OKC,7.0,0.9,0.574,4.2,0.7,0.3,0.448,1.0,2.4,2021-22
Steven Adams,MEM,6.9,3.4,0.547,10.0,0.8,0.9,0.0,1.5,2.0,2021-22
Killian Hayes,DET,6.9,4.2,0.383,3.2,0.5,1.2,0.263,1.7,2.8,2021-22
Jarred Vanderbilt,MIN,6.9,1.3,0.587,8.4,0.6,1.3,0.143,1.0,2.4,2021-22
Serge Ibaka,2TM,6.8,0.9,0.5,4.6,0.6,0.2,0.374,0.8,1.9,2021-22
Serge Ibaka,LAC,6.6,1.0,0.49,4.3,0.7,0.2,0.387,0.9,1.6,2021-22
Serge Ibaka,MIL,7.0,0.7,0.519,5.3,0.4,0.2,0.351,0.5,2.4,2021-22
Mason Jones,LAL,6.8,1.0,0.467,2.5,0.0,0.5,0.25,0.3,2.0,2021-22
Brandon Boston Jr.,LAC,6.7,1.0,0.385,2.2,0.3,0.5,0.306,0.6,0.8,2021-22
Wayne Ellington,LAL,6.7,0.7,0.414,1.8,0.1,0.5,0.389,0.4,1.0,2021-22
Stanley Johnson,LAL,6.7,1.7,0.466,3.2,0.3,0.9,0.314,0.7,2.3,2021-22
Georgios Kalaitzakis,2TM,6.6,0.9,0.463,1.6,0.2,0.8,0.385,1.5,1.5,2021-22
Georgios Kalaitzakis,MIL,1.8,0.0,0.455,0.9,0.1,0.1,0.5,0.4,0.9,2021-22
Georgios Kalaitzakis,OKC,17.5,3.0,0.464,3.3,0.3,2.5,0.364,4.0,2.8,2021-22
Torrey Craig,2TM,6.6,1.2,0.454,4.0,0.5,0.6,0.329,0.9,1.9,2021-22
Torrey Craig,IND,6.5,1.1,0.456,3.8,0.4,0.5,0.333,0.8,1.9,2021-22
Torrey Craig,PHO,6.9,1.2,0.45,4.3,0.6,0.8,0.323,1.0,2.1,2021-22
Zeke Nnaji,DEN,6.6,0.4,0.516,3.6,0.3,0.4,0.463,0.6,1.9,2021-22
B.J. Johnson,ORL,6.5,0.0,0.44,3.8,0.3,0.0,0.4,0.0,1.0,2021-22
Mason Plumlee,CHO,6.5,3.1,0.641,7.7,0.7,0.8,0.0,1.4,3.1,2021-22
Josh Jackson,2TM,6.4,1.1,0.4,2.8,0.4,0.5,0.254,0.9,1.7,2021-22
Josh Jackson,DET,7.1,1.3,0.41,3.2,0.5,0.5,0.265,1.0,1.8,2021-22
Josh Jackson,SAC,4.3,0.4,0.347,1.5,0.3,0.4,0.176,0.8,1.4,2021-22
Justin Anderson,2TM,6.4,2.1,0.379,2.9,0.4,0.5,0.254,0.5,1.4,2021-22
Justin Anderson,CLE,4.3,2.0,0.5,2.0,0.0,0.3,0.333,0.7,1.3,2021-22
Justin Anderson,IND,6.8,2.1,0.368,3.1,0.5,0.5,0.245,0.5,1.4,2021-22
Avery Bradley,LAL,6.4,0.8,0.423,2.2,0.1,0.9,0.39,0.6,1.9,2021-22
JaMychal Green,DEN,6.4,0.9,0.486,4.2,0.4,0.6,0.266,0.9,2.4,2021-22
Blake Griffin,BRK,6.4,1.9,0.425,4.1,0.3,0.5,0.262,0.6,1.7,2021-22
Brandon Knight,DAL,6.4,1.6,0.4,1.6,0.0,0.2,0.235,0.8,1.0,2021-22
Isaiah Livers,DET,6.4,1.1,0.456,3.0,0.4,0.7,0.422,0.8,1.9,2021-22
Ish Smith,2TM,6.3,3.8,0.43,2.2,0.4,0.7,0.373,1.2,1.2,2021-22
Ish Smith,CHO,4.5,2.6,0.395,1.5,0.3,0.5,0.4,1.0,0.9,2021-22
Ish Smith,WAS,8.6,5.2,0.457,3.0,0.5,1.0,0.357,1.5,1.6,2021-22
Aaron Holiday,2TM,6.3,2.4,0.447,1.9,0.1,0.7,0.379,1.1,1.5,2021-22
Aaron Holiday,WAS,6.1,1.9,0.467,1.6,0.2,0.6,0.343,1.0,1.5,2021-22
